tag_id,stap_id,type,lat,lon,ind,j,interp,known
26HS,29,simulation,47.125,9.375,20072,4,,FALSE
26HS,29,simulation,46.625,11.625,21730,5,,FALSE
26HS,29,simulation,46.875,10.125,20625,6,,FALSE
26HS,29,simulation,46.125,9.375,20076,7,,FALSE
26HS,29,simulation,46.125,9.375,20076,8,,FALSE
26HS,29,simulation,47.375,10.125,20623,9,,FALSE
26HS,29,simulation,46.875,10.625,20993,10,,FALSE
26HS,30,simulation,45.625,10.375,20814,1,,FALSE
26HS,30,simulation,46.875,10.875,21177,2,,FALSE
26HS,30,simulation,46.125,8.125,19156,3,,FALSE
26HS,30,simulation,46.625,8.875,19706,4,,FALSE
26HS,30,simulation,46.625,10.625,20994,5,,FALSE
26HS,30,simulation,45.875,8.875,19709,6,,FALSE
26HS,30,simulation,47.125,9.875,20440,7,,FALSE
26HS,30,simulation,46.875,9.125,19889,8,,FALSE
26HS,30,simulation,46.625,10.125,20626,9,,FALSE
26HS,30,simulation,46.125,9.875,20444,10,,FALSE
26HS,31,simulation,46.375,9.625,20259,1,,FALSE
26HS,31,simulation,46.625,9.375,20074,2,,FALSE
26HS,31,simulation,46.125,9.125,19892,3,,FALSE
26HS,31,simulation,46.125,9.875,20444,4,,FALSE
26HS,31,simulation,46.375,9.625,20259,5,,FALSE
26HS,31,simulation,46.125,9.375,20076,6,,FALSE
26HS,31,simulation,46.625,10.125,20626,7,,FALSE
26HS,31,simulation,46.375,9.625,20259,8,,FALSE
26HS,31,simulation,46.625,9.125,19890,9,,FALSE
26HS,31,simulation,46.125,9.875,20444,10,,FALSE
26HS,32,simulation,46.553613,8.711702,19522,1,,TRUE
26HS,32,simulation,46.553613,8.711702,19522,2,,TRUE
26HS,32,simulation,46.553613,8.711702,19522,3,,TRUE
26HS,32,simulation,46.553613,8.711702,19522,4,,TRUE
26HS,32,simulation,46.553613,8.711702,19522,5,,TRUE
26HS,32,simulation,46.553613,8.711702,19522,6,,TRUE
26HS,32,simulation,46.553613,8.711702,19522,7,,TRUE
26HS,32,simulation,46.553613,8.711702,19522,8,,TRUE
26HS,32,simulation,46.553613,8.711702,19522,9,,TRUE
26HS,32,simulation,46.553613,8.711702,19522,10,,TRUE
26IL,1,simulation,46.549204,8.70603,19522,1,,TRUE
26IL,1,simulation,46.549204,8.70603,19522,2,,TRUE
26IL,1,simulation,46.549204,8.70603,19522,3,,TRUE
26IL,1,simulation,46.549204,8.70603,19522,4,,TRUE
26IL,1,simulation,46.549204,8.70603,19522,5,,TRUE
26IL,1,simulation,46.549204,8.70603,19522,6,,TRUE
26IL,1,simulation,46.549204,8.70603,19522,7,,TRUE
26IL,1,simulation,46.549204,8.70603,19522,8,,TRUE
26IL,1,simulation,46.549204,8.70603,19522,9,,TRUE
26IL,1,simulation,46.549204,8.70603,19522,10,,TRUE
26IL,2,simulation,45.125,6.375,17872,1,,FALSE
26IL,2,simulation,45.375,7.375,18607,2,,FALSE
26IL,2,simulation,45.125,6.625,18056,3,,FALSE
26IL,2,simulation,45.625,6.875,18238,4,,FALSE
26IL,2,simulation,44.875,7.125,18425,5,,FALSE
26IL,2,simulation,44.875,7.125,18425,6,,FALSE
26IL,2,simulation,45.375,7.375,18607,7,,FALSE
26IL,2,simulation,45.125,7.125,18424,8,,FALSE
26IL,2,simulation,44.625,6.625,18058,9,,FALSE
26IL,2,simulation,44.875,7.125,18425,10,,FALSE
26IL,3,simulation,44.125,6.375,17876,1,,FALSE
26IL,3,simulation,44.125,7.125,18428,2,,FALSE
26IL,3,simulation,44.125,6.625,18060,3,,FALSE
26IL,3,simulation,44.875,7.125,18425,4,,FALSE
26IL,3,simulation,44.125,7.125,18428,5,,FALSE
26IL,3,simulation,44.125,7.875,18980,6,,FALSE
26IL,3,simulation,44.875,6.375,17873,7,,FALSE
26IL,3,simulation,44.125,7.375,18612,8,,FALSE
26IL,3,simulation,44.125,6.375,17876,9,,FALSE
26IL,3,simulation,44.125,7.875,18980,10,,FALSE
26IL,4,simulation,36.875,6.625,18089,1,,FALSE
26IL,4,simulation,36.875,7.625,18825,2,,FALSE
26IL,4,simulation,36.875,6.375,17905,3,,FALSE
26IL,4,simulation,39.875,8.875,19733,4,,FALSE
26IL,4,simulation,39.875,9.125,19917,5,,FALSE
26IL,4,simulation,36.625,8.625,19562,6,,FALSE
26IL,4,simulation,39.875,9.625,20285,7,,FALSE
26IL,4,simulation,39.375,9.375,20103,8,,FALSE
26IL,4,simulation,36.875,6.375,17905,9,,FALSE
26IL,4,simulation,37.125,9.125,19928,10,,FALSE
26IL,5,simulation,36.375,5.625,17355,1,,FALSE
26IL,5,simulation,35.875,6.125,17725,2,,FALSE
26IL,5,simulation,36.125,5.625,17356,3,,FALSE
26IL,5,simulation,36.125,8.125,19196,4,,FALSE
26IL,5,simulation,36.625,6.375,17906,5,,FALSE
26IL,5,simulation,35.875,6.875,18277,6,,FALSE
26IL,5,simulation,36.375,7.875,19011,7,,FALSE
26IL,5,simulation,36.125,7.875,19012,8,,FALSE
26IL,5,simulation,36.375,5.625,17355,9,,FALSE
26IL,5,simulation,36.125,5.625,17356,10,,FALSE
26IL,6,simulation,29.875,4.625,16645,1,,FALSE
26IL,6,simulation,28.875,6.375,17937,2,,FALSE
26IL,6,simulation,32.625,4.875,16818,3,,FALSE
26IL,6,simulation,34.875,5.375,17177,4,,FALSE
26IL,6,simulation,29.625,3.375,15726,5,,FALSE
26IL,6,simulation,29.375,4.375,16463,6,,FALSE
26IL,6,simulation,32.875,4.625,16633,7,,FALSE
26IL,6,simulation,30.125,5.625,17380,8,,FALSE
26IL,6,simulation,30.625,3.875,16090,9,,FALSE
26IL,6,simulation,29.375,3.375,15727,10,,FALSE
26IL,7,simulation,21.625,2.125,14838,1,,FALSE
26IL,7,simulation,25.125,1.375,14272,2,,FALSE
26IL,7,simulation,24.375,3.125,15563,3,,FALSE
26IL,7,simulation,27.875,2.625,15181,4,,FALSE
26IL,7,simulation,27.125,4.375,16472,5,,FALSE
26IL,7,simulation,24.375,2.125,14827,6,,FALSE
26IL,7,simulation,28.125,1.875,14628,7,,FALSE
26IL,7,simulation,24.875,3.375,15745,8,,FALSE
26IL,7,simulation,25.125,3.875,16112,9,,FALSE
26IL,7,simulation,23.125,1.875,14648,10,,FALSE
26IL,8,simulation,17.375,3.125,15591,1,,FALSE
26IL,8,simulation,20.875,-0.875,12633,2,,FALSE
26IL,8,simulation,22.875,0.625,13729,3,,FALSE
26IL,8,simulation,22.375,1.375,14283,4,,FALSE
26IL,8,simulation,21.625,-0.875,12630,5,,FALSE
26IL,8,simulation,18.375,4.375,16507,6,,FALSE
26IL,8,simulation,24.625,2.875,15378,7,,FALSE
26IL,8,simulation,21.375,-0.375,12999,8,,FALSE
26IL,8,simulation,19.625,0.875,13926,9,,FALSE
26IL,8,simulation,17.625,2.625,15222,10,,FALSE
26IL,9,simulation,18.125,0.125,13380,1,,FALSE
26IL,9,simulation,18.875,-0.625,12825,2,,FALSE
26IL,9,simulation,20.875,-0.375,13001,3,,FALSE
26IL,9,simulation,19.875,0.125,13373,4,,FALSE
26IL,9,simulation,19.875,-0.875,12637,5,,FALSE
26IL,9,simulation,18.625,-0.125,13194,6,,FALSE
26IL,9,simulation,20.625,1.125,14106,7,,FALSE
26IL,9,simulation,19.625,-0.625,12822,8,,FALSE
26IL,9,simulation,17.875,0.875,13933,9,,FALSE
26IL,9,simulation,18.625,0.875,13930,10,,FALSE
26IL,10,simulation,17.125,-0.375,13016,1,,FALSE
26IL,10,simulation,17.125,-1.375,12280,2,,FALSE
26IL,10,simulation,18.875,-1.125,12457,3,,FALSE
26IL,10,simulation,17.375,-0.875,12647,4,,FALSE
26IL,10,simulation,18.375,-1.875,11907,5,,FALSE
26IL,10,simulation,17.625,-2.125,11726,6,,FALSE
26IL,10,simulation,18.125,-0.875,12644,7,,FALSE
26IL,10,simulation,17.625,-0.875,12646,8,,FALSE
26IL,10,simulation,17.125,-1.625,12096,9,,FALSE
26IL,10,simulation,17.875,0.125,13381,10,,FALSE
26IL,11,simulation,17.125,-1.625,12096,1,,FALSE
26IL,11,simulation,16.125,-2.125,11732,2,,FALSE
26IL,11,simulation,19.375,-2.125,11719,3,,FALSE
26IL,11,simulation,16.625,-2.375,11546,4,,FALSE
26IL,11,simulation,17.375,-2.125,11727,5,,FALSE
26IL,11,simulation,16.125,-2.125,11732,6,,FALSE
26IL,11,simulation,17.875,-2.125,11725,7,,FALSE
26IL,11,simulation,16.375,-2.375,11547,8,,FALSE
26IL,11,simulation,18.375,-2.625,11355,9,,FALSE
26IL,11,simulation,16.875,-1.625,12097,10,,FALSE
26IL,12,simulation,17.875,-2.875,11173,1,,FALSE
26IL,12,simulation,16.625,-2.125,11730,2,,FALSE
26IL,12,simulation,18.625,-2.375,11538,3,,FALSE
26IL,12,simulation,17.375,-2.125,11727,4,,FALSE
26IL,12,simulation,17.125,-1.375,12280,5,,FALSE
26IL,12,simulation,15.375,-1.875,11919,6,,FALSE
26IL,12,simulation,16.625,-1.625,12098,7,,FALSE
26IL,12,simulation,15.875,-2.125,11733,8,,FALSE
26IL,12,simulation,17.375,-2.375,11543,9,,FALSE
26IL,12,simulation,16.875,-2.125,11729,10,,FALSE
26IL,13,simulation,17.875,-2.125,11725,1,,FALSE
26IL,13,simulation,17.375,-2.375,11543,2,,FALSE
26IL,13,simulation,17.625,-2.125,11726,3,,FALSE
26IL,13,simulation,16.875,-2.125,11729,4,,FALSE
26IL,13,simulation,16.375,-1.875,11915,5,,FALSE
26IL,13,simulation,16.125,-2.125,11732,6,,FALSE
26IL,13,simulation,16.875,-2.375,11545,7,,FALSE
26IL,13,simulation,16.375,-2.375,11547,8,,FALSE
26IL,13,simulation,16.625,-1.875,11914,9,,FALSE
26IL,13,simulation,17.125,-2.625,11360,10,,FALSE
26IL,14,simulation,17.875,0.125,13381,1,,FALSE
26IL,14,simulation,19.625,-0.375,13006,2,,FALSE
26IL,14,simulation,21.625,0.625,13734,3,,FALSE
26IL,14,simulation,21.125,0.125,13368,4,,FALSE
26IL,14,simulation,20.375,0.125,13371,5,,FALSE
26IL,14,simulation,19.875,0.125,13373,6,,FALSE
26IL,14,simulation,18.375,0.625,13747,7,,FALSE
26IL,14,simulation,19.125,-0.375,13008,8,,FALSE
26IL,14,simulation,16.625,2.375,15042,9,,FALSE
26IL,14,simulation,17.625,1.375,14302,10,,FALSE
26IL,15,simulation,21.125,3.375,15760,1,,FALSE
26IL,15,simulation,23.125,2.375,15016,2,,FALSE
26IL,15,simulation,21.875,2.875,15389,3,,FALSE
26IL,15,simulation,19.875,4.875,16869,4,,FALSE
26IL,15,simulation,20.375,4.375,16499,5,,FALSE
26IL,15,simulation,24.125,4.125,16300,6,,FALSE
26IL,15,simulation,20.375,5.125,17051,7,,FALSE
26IL,15,simulation,24.375,2.875,15379,8,,FALSE
26IL,15,simulation,20.125,1.125,14108,9,,FALSE
26IL,15,simulation,21.875,3.125,15573,10,,FALSE
26IL,16,simulation,19.625,1.125,14110,1,,FALSE
26IL,16,simulation,20.125,1.625,14476,2,,FALSE
26IL,16,simulation,18.875,1.875,14665,3,,FALSE
26IL,16,simulation,21.625,3.625,15942,4,,FALSE
26IL,16,simulation,20.625,2.375,15026,5,,FALSE
26IL,16,simulation,20.125,1.625,14476,6,,FALSE
26IL,16,simulation,20.625,1.625,14474,7,,FALSE
26IL,16,simulation,20.125,2.125,14844,8,,FALSE
26IL,16,simulation,21.125,3.375,15760,9,,FALSE
26IL,16,simulation,22.375,4.375,16491,10,,FALSE
26IL,17,simulation,17.125,-2.625,11360,1,,FALSE
26IL,17,simulation,15.375,-1.375,12287,2,,FALSE
26IL,17,simulation,14.125,-2.875,11188,3,,FALSE
26IL,17,simulation,17.125,-1.875,11912,4,,FALSE
26IL,17,simulation,20.875,-1.375,12265,5,,FALSE
26IL,17,simulation,17.375,-1.125,12463,6,,FALSE
26IL,17,simulation,16.625,0.125,13386,7,,FALSE
26IL,17,simulation,21.625,-2.875,11158,8,,FALSE
26IL,17,simulation,14.375,-0.375,13027,9,,FALSE
26IL,17,simulation,19.125,-2.125,11720,10,,FALSE
26IL,18,simulation,17.125,-2.125,11728,1,,FALSE
26IL,18,simulation,16.125,-1.125,12468,2,,FALSE
26IL,18,simulation,14.375,-1.375,12291,3,,FALSE
26IL,18,simulation,15.375,-1.625,12103,4,,FALSE
26IL,18,simulation,19.125,-1.875,11904,5,,FALSE
26IL,18,simulation,16.625,-0.875,12650,6,,FALSE
26IL,18,simulation,15.375,-0.375,13023,7,,FALSE
26IL,18,simulation,19.625,-1.875,11902,8,,FALSE
26IL,18,simulation,13.625,-0.375,13030,9,,FALSE
26IL,18,simulation,17.125,-1.875,11912,10,,FALSE
26IL,19,simulation,22.125,0.125,13364,1,,FALSE
26IL,19,simulation,23.375,0.875,13911,2,,FALSE
26IL,19,simulation,20.125,-0.625,12820,3,,FALSE
26IL,19,simulation,21.625,0.625,13734,4,,FALSE
26IL,19,simulation,26.375,-1.375,12243,5,,FALSE
26IL,19,simulation,21.875,0.375,13549,6,,FALSE
26IL,19,simulation,27.875,0.375,13525,7,,FALSE
26IL,19,simulation,24.125,-0.375,12988,8,,FALSE
26IL,19,simulation,22.875,-0.625,12809,9,,FALSE
26IL,19,simulation,23.625,-1.125,12438,10,,FALSE
26IL,20,simulation,26.625,0.875,13898,1,,FALSE
26IL,20,simulation,26.625,1.625,14450,2,,FALSE
26IL,20,simulation,26.875,-0.625,12793,3,,FALSE
26IL,20,simulation,28.125,-0.875,12604,4,,FALSE
26IL,20,simulation,29.625,3.625,15910,5,,FALSE
26IL,20,simulation,27.125,-0.875,12608,6,,FALSE
26IL,20,simulation,25.875,1.625,14453,7,,FALSE
26IL,20,simulation,26.875,2.625,15185,8,,FALSE
26IL,20,simulation,26.125,1.625,14452,9,,FALSE
26IL,20,simulation,27.625,-0.375,12974,10,,FALSE
26IL,21,simulation,34.875,1.625,14417,1,,FALSE
26IL,21,simulation,33.625,1.875,14606,2,,FALSE
26IL,21,simulation,34.875,1.375,14233,3,,FALSE
26IL,21,simulation,33.875,2.375,14973,4,,FALSE
26IL,21,simulation,34.375,-0.375,12947,5,,FALSE
26IL,21,simulation,33.875,0.875,13869,6,,FALSE
26IL,21,simulation,34.125,1.125,14052,7,,FALSE
26IL,21,simulation,34.125,0.625,13684,8,,FALSE
26IL,21,simulation,33.625,0.875,13870,9,,FALSE
26IL,21,simulation,34.375,1.875,14603,10,,FALSE
26IL,22,simulation,34.625,0.875,13866,1,,FALSE
26IL,22,simulation,34.375,1.375,14235,2,,FALSE
26IL,22,simulation,34.125,0.875,13868,3,,FALSE
26IL,22,simulation,34.375,1.875,14603,4,,FALSE
26IL,22,simulation,33.875,-0.125,13133,5,,FALSE
26IL,22,simulation,34.375,1.125,14051,6,,FALSE
26IL,22,simulation,34.875,1.375,14233,7,,FALSE
26IL,22,simulation,34.375,-0.125,13131,8,,FALSE
26IL,22,simulation,33.625,1.875,14606,9,,FALSE
26IL,22,simulation,34.875,1.375,14233,10,,FALSE
26IL,23,simulation,34.625,2.125,14786,1,,FALSE
26IL,23,simulation,34.875,1.125,14049,2,,FALSE
26IL,23,simulation,34.625,0.875,13866,3,,FALSE
26IL,23,simulation,34.625,1.375,14234,4,,FALSE
26IL,23,simulation,34.375,0.625,13683,5,,FALSE
26IL,23,simulation,34.875,0.375,13497,6,,FALSE
26IL,23,simulation,35.375,1.875,14599,7,,FALSE
26IL,23,simulation,34.625,0.625,13682,8,,FALSE
26IL,23,simulation,34.375,1.875,14603,9,,FALSE
26IL,23,simulation,34.625,1.875,14602,10,,FALSE
26IL,24,simulation,41.375,0.625,13655,1,,FALSE
26IL,24,simulation,41.375,1.625,14391,2,,FALSE
26IL,24,simulation,42.125,2.875,15308,3,,FALSE
26IL,24,simulation,44.875,5.125,16953,4,,FALSE
26IL,24,simulation,41.375,1.375,14207,5,,FALSE
26IL,24,simulation,43.375,2.625,15119,6,,FALSE
26IL,24,simulation,43.625,6.125,17694,7,,FALSE
26IL,24,simulation,45.625,0.875,13822,8,,FALSE
26IL,24,simulation,41.625,2.375,14942,9,,FALSE
26IL,24,simulation,43.125,6.125,17696,10,,FALSE
26IL,25,simulation,44.625,4.625,16586,1,,FALSE
26IL,25,simulation,44.875,8.875,19713,2,,FALSE
26IL,25,simulation,45.125,4.625,16584,3,,FALSE
26IL,25,simulation,46.875,2.125,14737,4,,FALSE
26IL,25,simulation,43.125,6.625,18064,5,,FALSE
26IL,25,simulation,48.125,4.625,16572,6,,FALSE
26IL,25,simulation,48.125,4.125,16204,7,,FALSE
26IL,25,simulation,47.875,3.125,15469,8,,FALSE
26IL,25,simulation,44.875,8.125,19161,9,,FALSE
26IL,25,simulation,46.875,3.875,16025,10,,FALSE
26IL,26,simulation,46.125,6.625,18052,1,,FALSE
26IL,26,simulation,47.125,8.875,19704,2,,FALSE
26IL,26,simulation,45.625,6.625,18054,3,,FALSE
26IL,26,simulation,45.125,5.625,17320,4,,FALSE
26IL,26,simulation,47.125,8.375,19336,5,,FALSE
26IL,26,simulation,45.875,6.125,17685,6,,FALSE
26IL,26,simulation,45.625,6.125,17686,7,,FALSE
26IL,26,simulation,46.875,8.875,19705,8,,FALSE
26IL,26,simulation,42.375,8.875,19723,9,,FALSE
26IL,26,simulation,44.625,6.125,17690,10,,FALSE
26IL,27,simulation,44.375,6.375,17875,1,,FALSE
26IL,27,simulation,44.125,7.625,18796,2,,FALSE
26IL,27,simulation,44.125,6.625,18060,3,,FALSE
26IL,27,simulation,43.875,6.875,18245,4,,FALSE
26IL,27,simulation,44.625,6.875,18242,5,,FALSE
26IL,27,simulation,44.125,6.625,18060,6,,FALSE
26IL,27,simulation,43.875,6.375,17877,7,,FALSE
26IL,27,simulation,44.375,6.625,18059,8,,FALSE
26IL,27,simulation,46.625,8.625,19522,9,,FALSE
26IL,27,simulation,43.875,6.875,18245,10,,FALSE
26IL,28,simulation,46.625,7.375,18602,1,,FALSE
26IL,28,simulation,45.875,7.875,18973,2,,FALSE
26IL,28,simulation,46.625,9.125,19890,3,,FALSE
26IL,28,simulation,46.625,8.125,19154,4,,FALSE
26IL,28,simulation,46.375,8.125,19155,5,,FALSE
26IL,28,simulation,45.875,7.625,18789,6,,FALSE
26IL,28,simulation,46.875,9.125,19889,7,,FALSE
26IL,28,simulation,46.625,7.875,18970,8,,FALSE
26IL,28,simulation,46.125,7.625,18788,9,,FALSE
26IL,28,simulation,46.875,7.875,18969,10,,FALSE
26IL,29,simulation,45.875,8.625,19525,1,,FALSE
26IL,29,simulation,46.125,9.375,20076,2,,FALSE
26IL,29,simulation,45.875,9.375,20077,3,,FALSE
26IL,29,simulation,45.875,8.125,19157,4,,FALSE
26IL,29,simulation,45.875,8.875,19709,5,,FALSE
26IL,29,simulation,46.375,9.125,19891,6,,FALSE
26IL,29,simulation,46.125,8.375,19340,7,,FALSE
26IL,29,simulation,45.625,8.125,19158,8,,FALSE
26IL,29,simulation,46.125,8.875,19708,9,,FALSE
26IL,29,simulation,45.875,8.625,19525,10,,FALSE
26IL,30,simulation,46.549204,8.70603,19522,1,,TRUE
26IL,30,simulation,46.549204,8.70603,19522,2,,TRUE
26IL,30,simulation,46.549204,8.70603,19522,3,,TRUE
26IL,30,simulation,46.549204,8.70603,19522,4,,TRUE
26IL,30,simulation,46.549204,8.70603,19522,5,,TRUE
26IL,30,simulation,46.549204,8.70603,19522,6,,TRUE
26IL,30,simulation,46.549204,8.70603,19522,7,,TRUE
26IL,30,simulation,46.549204,8.70603,19522,8,,TRUE
26IL,30,simulation,46.549204,8.70603,19522,9,,TRUE
26IL,30,simulation,46.549204,8.70603,19522,10,,TRUE
