tag_id,stap_s,stap_t,lat_s,lon_s,lat_t,lon_t,s,t,j,start,end,n,distance,bearing,gs_u,gs_v,ws_u,ws_v
26IL,8,9,24.625,2.875,20.625,1.125,190546,214298,7,2020-09-28T19:45:00Z,2020-09-29T01:15:00Z,1,478.0756843211057,-157.55313392550636,-31.580177620838054,-76.44172095720741,,
26IL,8,9,21.375,-0.375,19.625,-0.625,188167,213014,8,2020-09-28T19:45:00Z,2020-09-29T01:15:00Z,1,195.4906634291801,-172.28989652182472,-4.162148181215988,-30.743081827490897,,
26IL,8,9,19.625,0.875,17.875,0.875,189094,214125,9,2020-09-28T19:45:00Z,2020-09-29T01:15:00Z,1,193.7060438505654,180,-5.631005893049618e-15,-30.653768346215653,,
26IL,8,9,17.625,2.625,18.625,0.875,190390,214122,10,2020-09-28T19:45:00Z,2020-09-29T01:15:00Z,1,215.75241631890086,-58.86644177867737,-29.49266924543922,17.814683670235212,,
26IL,9,10,18.125,0.125,17.125,-0.375,213572,238232,1,2020-09-29T20:45:00Z,2020-09-30T00:45:00Z,1,122.73888174504029,-154.30865867450856,-10.49810438170194,-21.821888463876107,,
26IL,9,10,18.875,-0.625,17.125,-1.375,213017,237496,2,2020-09-29T20:45:00Z,2020-09-30T00:45:00Z,1,209.34277870599584,-157.585485853529,-17.543329877333562,-42.53272400954564,,
26IL,9,10,20.875,-0.375,18.875,-1.125,213193,237673,3,2020-09-29T20:45:00Z,2020-09-30T00:45:00Z,1,234.92386182483222,-160.33839710055062,-17.670533928040076,-49.456295325600166,,
26IL,9,10,19.875,0.125,17.375,-0.875,213565,237863,4,2020-09-29T20:45:00Z,2020-09-30T00:45:00Z,1,296.1535134463027,-158.96417884067554,-24.358863749404684,-63.33862122139865,,
26IL,9,10,19.875,-0.875,18.375,-1.875,212829,237123,5,2020-09-29T20:45:00Z,2020-09-30T00:45:00Z,1,196.56637505307893,-147.47398535757736,-23.008444819503676,-36.07986301580944,,
26IL,9,10,18.625,-0.125,17.625,-2.125,213386,236942,6,2020-09-29T20:45:00Z,2020-09-30T00:45:00Z,1,238.84845423638805,-117.29223983861198,-47.25805440067824,-24.38359551594768,,
26IL,9,10,20.625,1.125,18.125,-0.875,214298,237860,7,2020-09-29T20:45:00Z,2020-09-30T00:45:00Z,1,347.4496368653523,-142.4566843965941,-49.14466922028299,-63.94642402107701,,
26IL,9,10,19.625,-0.625,17.625,-0.875,213014,237862,8,2020-09-29T20:45:00Z,2020-09-30T00:45:00Z,1,222.94162062843796,-173.163810763772,-5.891501952194457,-49.14358798351197,,
26IL,9,10,17.875,0.875,17.125,-1.625,214125,237312,9,2020-09-29T20:45:00Z,2020-09-30T00:45:00Z,1,278.16756118778864,-106.98278604263507,-60.1927074417274,-18.38298460639723,,
26IL,9,10,18.625,0.875,17.875,0.125,214122,238597,10,2020-09-29T20:45:00Z,2020-09-30T00:45:00Z,1,114.81279061411247,-136.18640786753693,-15.363807680870343,-16.013624368619944,,
26IL,10,11,17.125,-0.375,17.125,-1.625,238232,262336,1,2020-09-30T21:15:00Z,2020-09-30T23:45:00Z,1,133.01850557972742,-89.81595745416928,-42.55328008523201,0.1366879201620847,,
26IL,10,11,17.125,-1.375,16.125,-2.125,237496,261972,2,2020-09-30T21:15:00Z,2020-09-30T23:45:00Z,1,136.56509520881352,-144.02146554856893,-25.96361858963664,-35.764024204025226,,
26IL,10,11,18.875,-1.125,19.375,-2.125,237673,261959,3,2020-09-30T21:15:00Z,2020-09-30T23:45:00Z,1,118.88206575958391,-62.090490995600334,-32.753428455257485,17.34900806129106,,
26IL,10,11,17.375,-0.875,16.625,-2.375,237863,261786,4,2020-09-30T21:15:00Z,2020-09-30T23:45:00Z,1,180.0055750574383,-117.23752915570662,-54.63811553916405,-28.125433365252672,,
26IL,10,11,18.375,-1.875,17.375,-2.125,237123,261967,5,2020-09-30T21:15:00Z,2020-09-30T23:45:00Z,1,113.8059390603117,-166.49906234299254,-8.219326808531985,-34.23349199566616,,
26IL,10,11,17.625,-2.125,16.125,-2.125,236942,261972,6,2020-09-30T21:15:00Z,2020-09-30T23:45:00Z,1,166.00193664693157,180,-1.0320511097221643e-14,-56.18224565867854,,
26IL,10,11,18.125,-0.875,17.875,-2.125,237860,261965,7,2020-09-30T21:15:00Z,2020-09-30T23:45:00Z,1,135.2417134684786,-101.61228652630894,-42.62296889318757,-8.758764630641888,,
26IL,10,11,17.625,-0.875,16.375,-2.375,237862,261787,8,2020-09-30T21:15:00Z,2020-09-30T23:45:00Z,1,211.30280665046217,-130.67343672036483,-56.20855276398701,-48.30166193373608,,
26IL,10,11,17.125,-1.625,18.375,-2.625,237312,261595,9,2020-09-30T21:15:00Z,2020-09-30T23:45:00Z,1,174.3174258271407,-37.32164174865027,-35.97445324806121,47.18623548230202,,
26IL,10,11,17.875,0.125,16.875,-1.625,238597,262337,10,2020-09-30T21:15:00Z,2020-09-30T23:45:00Z,1,216.41201905053552,-120.49310645701931,-65.5604599317445,-38.60743814242759,,
26IL,11,12,17.125,-1.625,17.875,-2.875,262336,286437,1,2020-10-01T23:45:00Z,2020-10-02T01:15:00Z,1,156.56306718434288,-57.79615345107005,-73.44070871088513,46.25496847918509,,
26IL,11,12,16.125,-2.125,16.625,-2.125,261972,286994,2,2020-10-01T23:45:00Z,2020-10-02T01:15:00Z,1,55.33129541093196,0,1.1807485814351717e-15,19.283087699363683,,
26IL,11,12,19.375,-2.125,18.625,-2.375,261959,286802,3,2020-10-01T23:45:00Z,2020-10-02T01:15:00Z,1,87.09220191717358,-162.36680789172598,-12.376210997676662,-38.93648401888331,,
26IL,11,12,16.625,-2.375,17.375,-2.125,261786,286991,4,2020-10-01T23:45:00Z,2020-10-02T01:15:00Z,1,87.16658266984174,17.7463523889672,12.387650844375449,38.70749712620757,,
26IL,11,12,17.375,-2.125,17.125,-1.375,261967,287544,5,2020-10-01T23:45:00Z,2020-10-02T01:15:00Z,1,84.4203328331147,109.0202128480356,36.48704687789756,-12.577897560096627,,
26IL,11,12,16.125,-2.125,15.375,-1.875,261972,287183,6,2020-10-01T23:45:00Z,2020-10-02T01:15:00Z,1,87.20933769943936,162.07474362514796,12.50510241646436,-38.65827048045138,,
26IL,11,12,17.875,-2.125,16.625,-1.625,261965,287362,7,2020-10-01T23:45:00Z,2020-10-02T01:15:00Z,1,148.20614247288563,158.90079790640257,29.391404568612767,-76.17276371213497,,
26IL,11,12,16.375,-2.375,15.875,-2.125,261787,286997,8,2020-10-01T23:45:00Z,2020-10-02T01:15:00Z,1,61.453489259166126,154.16993300019007,10.179900548163294,-21.029964853199957,,
26IL,11,12,18.375,-2.625,17.375,-2.375,261595,286807,9,2020-10-01T23:45:00Z,2020-10-02T01:15:00Z,1,113.8059390603117,166.49906234299254,13.69887801421995,-57.05581999277693,,
26IL,11,12,16.875,-1.625,16.875,-2.125,262337,286993,10,2020-10-01T23:45:00Z,2020-10-02T01:15:00Z,1,53.27807049053749,-89.92742840633825,-17.7542468660293,0.022487776400093685,,
26IL,12,13,17.875,-2.875,17.875,-2.125,286437,312013,1,2020-10-05T19:15:00Z,2020-10-05T20:15:00Z,1,79.4844583967562,89.88489548574663,52.97268020563996,0.10641975514442802,,
26IL,12,13,16.625,-2.125,17.375,-2.375,286994,311831,2,2020-10-05T19:15:00Z,2020-10-05T20:15:00Z,1,87.16658266984174,-17.7463523889672,-18.58147626656317,58.061245689311356,,
26IL,12,13,18.625,-2.375,17.625,-2.125,286802,312014,3,2020-10-05T19:15:00Z,2020-10-05T20:15:00Z,1,113.8000325884028,166.51714611220484,20.528263681885832,-85.61923885236455,,
26IL,12,13,17.375,-2.125,16.875,-2.125,286991,312017,4,2020-10-05T19:15:00Z,2020-10-05T20:15:00Z,1,55.33531184064038,180,-5.345511322582646e-15,-29.099608291437715,,
26IL,12,13,17.125,-1.375,16.375,-1.875,287544,312203,5,2020-10-05T19:15:00Z,2020-10-05T20:15:00Z,1,98.64690454084122,-147.213916873587,-39.23475451805924,-60.91290981057902,,
26IL,12,13,15.375,-1.875,16.125,-2.125,287183,312020,6,2020-10-05T19:15:00Z,2020-10-05T20:15:00Z,1,87.20933769943936,-17.85739470253697,-18.658637160685327,57.91546234274242,,
26IL,12,13,16.625,-1.625,16.875,-2.375,287362,311833,7,2020-10-05T19:15:00Z,2020-10-05T20:15:00Z,1,84.61999698991903,-70.80836893881147,-54.76326179944599,19.061616855168236,,
26IL,12,13,15.875,-2.125,16.375,-2.375,286997,311835,8,2020-10-05T19:15:00Z,2020-10-05T20:15:00Z,1,61.453489259166126,-25.76063277235753,-15.202296674112965,31.502681466436563,,
26IL,12,13,17.375,-2.375,16.625,-1.875,286807,312202,9,2020-10-05T19:15:00Z,2020-10-05T20:15:00Z,1,98.61074476929602,147.24777080960192,39.197723955779686,-60.93447638206653,,
26IL,12,13,16.875,-2.125,17.125,-2.625,286993,311648,10,2020-10-05T19:15:00Z,2020-10-05T20:15:00Z,1,60.00234210804386,-62.468740754185774,-29.64640278085288,15.453503784113481,,
26IL,13,14,17.875,-2.125,17.875,0.125,312013,338693,1,2021-03-21T18:45:00Z,2021-03-22T02:45:00Z,1,238.45209186250045,89.65465050488167,26.485804170720296,0.15964474081252028,,
26IL,13,14,17.375,-2.375,19.625,-0.375,311831,338318,2,2021-03-21T18:45:00Z,2021-03-22T02:45:00Z,1,326.53091044026576,39.98731510695281,24.179529792573277,28.829001098938466,,
26IL,13,14,17.625,-2.125,21.625,0.625,312014,339046,3,2021-03-21T18:45:00Z,2021-03-22T02:45:00Z,1,528.4218391116997,32.62971623679217,33.964494117779395,53.0481624934893,,
26IL,13,14,16.875,-2.125,21.125,0.125,312017,338680,4,2021-03-21T18:45:00Z,2021-03-22T02:45:00Z,1,526.6934641225312,26.370667247751864,27.894603545118763,56.265623214726794,,
26IL,13,14,16.375,-1.875,20.375,0.125,312203,338683,5,2021-03-21T18:45:00Z,2021-03-22T02:45:00Z,1,490.57773722617355,25.210416202635667,24.818564198351865,52.7172549846639,,
26IL,13,14,16.125,-2.125,19.875,0.125,312020,338685,6,2021-03-21T18:45:00Z,2021-03-22T02:45:00Z,1,478.56214622955235,29.52028790451283,27.954407760783585,49.3684526398451,,
26IL,13,14,16.875,-2.375,18.375,0.625,311833,339059,7,2021-03-21T18:45:00Z,2021-03-22T02:45:00Z,1,359.04979433265555,62.01263845405645,36.732582275902914,19.52066837686646,,
26IL,13,14,16.375,-2.375,19.125,-0.375,311835,338320,8,2021-03-21T18:45:00Z,2021-03-22T02:45:00Z,1,370.9646193465709,34.57236203076243,24.51902986025915,35.57906281110426,,
26IL,13,14,16.625,-1.875,16.625,2.375,312202,340354,9,2021-03-21T18:45:00Z,2021-03-22T02:45:00Z,1,453.4466464162806,89.39176605971359,53.32896292836682,0.5661447324097948,,
26IL,13,14,17.125,-2.625,17.625,1.375,311648,339614,10,2021-03-21T18:45:00Z,2021-03-22T02:45:00Z,1,428.6644495200893,81.98864186870325,49.75763911108357,7.003039035393953,,
26IL,14,15,17.875,0.125,21.125,3.375,338693,366096,1,2021-03-22T18:45:00Z,2021-03-23T04:15:00Z,1,495.76276574684783,42.94820646936596,33.75527426832097,36.26376722766287,,
26IL,14,15,19.625,-0.375,23.125,2.375,338318,365352,2,2021-03-22T18:45:00Z,2021-03-23T04:15:00Z,1,481.12044437281253,35.85896543733371,28.14993316254839,38.946300631471246,,
26IL,14,15,21.625,0.625,21.875,2.875,339046,365725,3,2021-03-22T18:45:00Z,2021-03-23T04:15:00Z,1,234.38294720371678,82.80128331033444,21.76633164893765,2.74923184715092,,
26IL,14,15,21.125,0.125,19.875,4.875,338680,367205,4,2021-03-22T18:45:00Z,2021-03-23T04:15:00Z,1,514.4181067313987,104.76391496644035,49.72005801388564,-13.10311177554709,,
26IL,14,15,20.375,0.125,20.375,4.375,338683,366835,5,2021-03-22T18:45:00Z,2021-03-23T04:15:00Z,1,443.67508942164045,89.25985351383036,43.93383392333167,0.5675685360933496,,
26IL,14,15,19.875,0.125,24.125,4.125,338685,366636,6,2021-03-22T18:45:00Z,2021-03-23T04:15:00Z,1,626.060985467491,40.5413389040372,41.16491367478584,48.127564194939985,,
26IL,14,15,18.375,0.625,20.375,5.125,339059,367387,7,2021-03-22T18:45:00Z,2021-03-23T04:15:00Z,1,521.9739870955987,64.17109253129195,46.98847258768885,22.74436963258547,,
26IL,14,15,19.125,-0.375,24.375,2.875,338320,365715,8,2021-03-22T18:45:00Z,2021-03-23T04:15:00Z,1,671.4410018690702,29.45386856381293,33.528370171480454,59.372681546702395,,
26IL,14,15,16.625,2.375,20.125,1.125,340354,364444,9,2021-03-22T18:45:00Z,2021-03-23T04:15:00Z,1,409.2915172398567,-18.63512045880906,-12.940145244971552,38.37303914459829,,
26IL,14,15,17.625,1.375,21.875,3.125,339614,365909,10,2021-03-22T18:45:00Z,2021-03-23T04:15:00Z,1,504.9497193433977,21.008588908757403,18.146102514376846,47.25104079091208,,
26IL,15,16,21.125,3.375,19.625,1.125,366096,389470,1,2021-03-23T17:45:00Z,2021-03-24T00:45:00Z,1,287.65724535559076,-124.86332095841749,-30.728327358839703,-21.407146531783525,,
26IL,15,16,23.125,2.375,20.125,1.625,365352,389836,2,2021-03-23T17:45:00Z,2021-03-24T00:45:00Z,1,341.1280717975908,-166.70309191634885,-10.42419201147803,-44.108067141356166,,
26IL,15,16,21.875,2.875,18.875,1.875,365725,390025,3,2021-03-23T17:45:00Z,2021-03-24T00:45:00Z,1,348.1435570173472,-162.3741891677548,-14.017519777034952,-44.11985167695735,,
26IL,15,16,19.875,4.875,21.625,3.625,367205,391302,4,2021-03-23T17:45:00Z,2021-03-24T00:45:00Z,1,233.4162932247793,-33.67736537528119,-16.484487676472185,24.73861264875521,,
26IL,15,16,20.375,4.375,20.625,2.375,366835,390386,5,2021-03-23T17:45:00Z,2021-03-24T00:45:00Z,1,210.45182732509608,-82.09341538319457,-26.078028954630042,3.621680276337772,,
26IL,15,16,24.125,4.125,20.125,1.625,366636,389836,6,2021-03-23T17:45:00Z,2021-03-24T00:45:00Z,1,512.5148899737569,-149.30660650149093,-35.664378373564226,-60.0814387663075,,
26IL,15,16,20.375,5.125,20.625,1.625,367387,389834,7,2021-03-23T17:45:00Z,2021-03-24T00:45:00Z,1,366.1347160156652,-85.05304555253699,-48.37740343367614,4.187346443042983,,
26IL,15,16,24.375,2.875,20.125,2.125,365715,390204,8,2021-03-23T17:45:00Z,2021-03-24T00:45:00Z,1,476.9230121303717,-170.52686939510895,-10.675061886570571,-63.97594620659848,,
26IL,15,16,20.125,1.125,21.125,3.375,364444,391120,9,2021-03-23T17:45:00Z,2021-03-24T00:45:00Z,1,259.3270906316873,64.3350439490891,30.04921375420141,14.43908061269598,,
26IL,15,16,21.875,3.125,22.375,4.375,365909,391851,10,2021-03-23T17:45:00Z,2021-03-24T00:45:00Z,1,140.34572158973882,66.53103155997883,15.014421209421405,6.518789143388989,,
26IL,16,17,19.625,1.125,17.125,-2.625,389470,411744,1,2021-03-24T18:15:00Z,2021-03-25T01:45:00Z,1,483.302488026332,-124.3213739426046,-50.42225650092705,-34.423300982069826,,
26IL,16,17,20.125,1.625,15.375,-1.375,389836,412671,2,2021-03-24T18:15:00Z,2021-03-25T01:45:00Z,1,614.4348982273171,-148.3473985772788,-41.34201479417548,-67.06245394563466,,
26IL,16,17,18.875,1.875,14.125,-2.875,390025,411572,3,2021-03-24T18:15:00Z,2021-03-25T01:45:00Z,1,730.272224178233,-135.32759078787123,-66.18876132979193,-66.94999550597068,,
26IL,16,17,21.625,3.625,17.125,-1.875,391302,412296,4,2021-03-24T18:15:00Z,2021-03-25T01:45:00Z,1,762.709572537559,-129.82294789320355,-75.62604354300903,-63.06057663624133,,
26IL,16,17,20.625,2.375,20.875,-1.375,390386,412649,5,2021-03-24T18:15:00Z,2021-03-25T01:45:00Z,1,391.5049539443795,-85.2829879007155,-48.542459065349036,4.005427475264517,,
26IL,16,17,20.125,1.625,17.375,-1.125,389836,412847,6,2021-03-24T18:15:00Z,2021-03-25T01:45:00Z,1,420.3846455285836,-135.93864500636465,-36.666818441307505,-37.8883232946374,,
26IL,16,17,20.625,1.625,16.625,0.125,389834,413770,7,2021-03-24T18:15:00Z,2021-03-25T01:45:00Z,1,470.18163111776965,-160.08312395518107,-20.280264251996705,-55.97209558869821,,
26IL,16,17,20.125,2.125,21.625,-2.875,390204,411542,8,2021-03-24T18:15:00Z,2021-03-25T01:45:00Z,1,546.1055999443814,-71.41670807564282,-65.72349355802926,22.09706502212836,,
26IL,16,17,21.125,3.375,14.375,-0.375,391120,413411,9,2021-03-24T18:15:00Z,2021-03-25T01:45:00Z,1,846.197697272242,-151.37699221475168,-52.631100637740126,-96.44010288023367,,
26IL,16,17,22.375,4.375,19.125,-2.125,391851,412104,10,2021-03-24T18:15:00Z,2021-03-25T01:45:00Z,1,766.461447710666,-116.81114799142114,-88.22657644453598,-44.58799908514737,,
26IL,17,18,17.125,-2.625,17.125,-2.125,411744,437136,1,2021-03-25T23:15:00Z,2021-03-26T01:15:00Z,1,53.207479088665316,89.9263852355547,13.297933299392035,0.017085460297792805,,
26IL,17,18,15.375,-1.375,16.125,-1.125,412671,437876,2,2021-03-25T23:15:00Z,2021-03-26T01:15:00Z,1,87.20933769943936,17.85739470253697,9.329318580342658,28.957731171371204,,
26IL,17,18,14.125,-2.875,14.375,-1.375,411572,437699,3,2021-03-25T23:15:00Z,2021-03-26T01:15:00Z,1,164.22008657451883,80.1191196307725,67.59611615224894,11.774168241815733,,
26IL,17,18,17.125,-1.875,15.375,-1.625,412296,437511,4,2021-03-25T23:15:00Z,2021-03-26T01:15:00Z,1,195.49254235042417,172.1074126076747,11.674395780496965,-84.21286267037243,,
26IL,17,18,20.875,-1.375,19.125,-1.875,412649,437312,5,2021-03-25T23:15:00Z,2021-03-26T01:15:00Z,1,200.67332351840616,-164.79992651084663,-23.033981147527943,-84.77870511058522,,
26IL,17,18,17.375,-1.125,16.625,-0.875,412847,438058,6,2021-03-25T23:15:00Z,2021-03-26T01:15:00Z,1,87.16658266984174,162.18055300618818,9.344062909766505,-29.06944602947141,,
26IL,17,18,16.625,0.125,15.375,-0.375,413770,438431,7,2021-03-25T23:15:00Z,2021-03-26T01:15:00Z,1,148.31491000917183,-158.77917887162894,-22.154688799451637,-57.05669064167274,,
26IL,17,18,21.625,-2.875,19.625,-1.875,411542,437310,8,2021-03-25T23:15:00Z,2021-03-26T01:15:00Z,1,244.7257194676557,154.6151028363873,47.142844590881175,-99.35017877795208,,
26IL,17,18,14.375,-0.375,13.625,-0.375,413411,438438,9,2021-03-25T23:15:00Z,2021-03-26T01:15:00Z,1,82.97947923669614,180,-5.192281815639144e-15,-28.26546570681557,,
26IL,17,18,19.125,-2.125,17.125,-1.875,412104,437320,10,2021-03-25T23:15:00Z,2021-03-26T01:15:00Z,1,222.9391132655633,173.14506597120302,11.810888849218568,-98.2477970758467,,
26IL,18,19,17.125,-2.125,22.125,0.125,437136,463796,1,2021-04-04T18:45:00Z,2021-04-05T13:15:00Z,1,601.675832278176,22.72392038474302,12.066787728314605,28.812790501257616,,
26IL,18,19,16.125,-1.125,23.375,0.875,437876,464343,2,2021-04-04T18:45:00Z,2021-04-05T13:15:00Z,1,829.4659586007538,14.309670140967807,10.782176559570937,42.270355430659144,,
26IL,18,19,14.375,-1.375,20.125,-0.625,437699,463252,3,2021-04-04T18:45:00Z,2021-04-05T13:15:00Z,1,641.3416551867367,7.035471752573074,4.092085175369329,33.1576398710447,,
26IL,18,19,15.375,-1.625,21.625,0.625,437511,464166,4,2021-04-04T18:45:00Z,2021-04-05T13:15:00Z,1,731.4096626279928,18.609055533550677,12.217384667567773,36.2842527471909,,
26IL,18,19,19.125,-1.875,26.375,-1.375,437312,462675,5,2021-04-04T18:45:00Z,2021-04-05T13:15:00Z,1,804.5138556432752,3.565431973329207,2.6300628084331126,42.210014832887296,,
26IL,18,19,16.625,-0.875,21.875,0.375,438058,463981,6,2021-04-04T18:45:00Z,2021-04-05T13:15:00Z,1,595.8120532474796,12.540577698172374,6.717325209096003,30.198667499521424,,
26IL,18,19,15.375,-0.375,27.875,0.375,438431,463957,7,2021-04-04T18:45:00Z,2021-04-05T13:15:00Z,1,1386.2695490203257,3.078227973925943,3.967396165639301,73.77501227735958,,
26IL,18,19,19.625,-1.875,24.125,-0.375,437310,463420,8,2021-04-04T18:45:00Z,2021-04-05T13:15:00Z,1,521.8226344493772,17.007721196187063,7.875788759028061,25.748133651601794,,
26IL,18,19,13.625,-0.375,22.875,-0.625,438438,463241,9,2021-04-04T18:45:00Z,2021-04-05T13:15:00Z,1,1024.17846766873,-1.4415427756324488,-1.3639135062157723,54.19887568488957,,
26IL,18,19,17.125,-1.875,23.625,-1.125,437320,462870,10,2021-04-04T18:45:00Z,2021-04-05T13:15:00Z,1,723.855086258781,6.082226509891625,4.015973785340748,37.689057275275374,,
26IL,19,20,22.125,0.125,26.625,0.875,463796,489354,1,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,504.2079740522808,8.527101234156657,6.7909798193977915,45.29294464543116,,
26IL,19,20,23.375,0.875,26.625,1.625,464343,489906,2,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,367.8842853995222,11.719675964941917,6.656012766258348,32.085178436838596,,
26IL,19,20,20.125,-0.625,26.875,-0.625,463252,488249,3,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,747.575589554962,0,4.2295553338853325e-15,69.07388051526553,,
26IL,19,20,21.625,0.625,28.125,-0.875,464166,488060,4,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,735.7711882390582,-11.579069650843287,-13.6368383930277,66.55692412773585,,
26IL,19,20,26.375,-1.375,29.625,3.625,462675,491366,5,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,609.4593286847997,52.63005444172523,44.29278361059531,33.827589912337075,,
26IL,19,20,21.875,0.375,27.125,-0.875,463981,488064,6,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,595.147243170944,-12.035827767186179,-11.362437311753583,53.292181247912,,
26IL,19,20,27.875,0.375,25.875,1.625,463957,489909,7,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,254.03170965421037,150.44521075010567,10.818432680737724,-19.078923213893486,,
26IL,19,20,24.125,-0.375,26.875,2.625,463420,490641,8,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,428.65690831119264,44.07654285339814,26.77674965800047,27.654107773577262,,
26IL,19,20,22.875,-0.625,26.125,1.625,463241,489908,9,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,426.1149824633261,31.893746498708566,20.22433140851661,32.49965327083002,,
26IL,19,20,23.625,-1.125,27.625,-0.375,462870,488430,10,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,449.48234596329337,9.486903004593538,6.688553118934375,40.02541997859277,,
26IL,20,21,26.625,0.875,34.875,1.625,489354,514897,1,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,917.4503210811746,4.301042794196436,6.401844613414015,85.12108634501298,,
26IL,20,21,26.625,1.625,33.625,1.875,489906,515086,2,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,776.3596813891459,1.7164660049825855,2.153024446103028,71.84663559323135,,
26IL,20,21,26.875,-0.625,34.875,1.375,488249,514713,3,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,907.2636635697588,11.664833945551397,17.059398423605614,82.63209057741385,,
26IL,20,21,28.125,-0.875,33.875,2.375,488060,515453,4,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,708.9249616573555,25.13784015038566,27.777162207726615,59.19608737469595,,
26IL,20,21,29.625,3.625,34.375,-0.375,491366,513427,5,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,648.14849160985,-34.621030974746084,-33.84094605051332,49.01674130561855,,
26IL,20,21,27.125,-0.875,33.875,0.875,488064,514349,6,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,766.8977165958858,12.21620823745322,15.015905055411753,69.35631756878034,,
